id,Country,Name,Description,Type,Autumn,Winter,Spring,Summer,Ingredients,Food_Groups,Total_Energy,Total_Protein,Total_Fat,Total_Carbs,Total_Fibre,Total_Calcium,Total_Iron,Total_Folate,Dishes,Quantities,Food_Groups_Counter
2052,Spain,Brocoli omelette and han croquettes,nan,Dinner,N,N,Y,Y,"[[""12-938"", ""13-502"", ""17-038"", ""17-367""], [""12-320"", ""13-499"", ""17-685"", ""11-886"", ""19-496"", ""11-1137"", ""12-937""]]","[[""CA"", ""DG"", ""OC"", ""WY""], [""BAK"", ""DG"", ""OA"", ""AA"", ""MAA"", ""AF"", ""CA""]]",751.81,38.507000000000005,47.731,45.163,8.144,343.94999999999993,3.5178000000000003,180.78,"[2178, 2056]","[[105.0, 150.0, 10.0, 0.5], [166.0, 27.0, 25.0, 25.0, 50.0, 20.0, 15.0]]","[[""CA"", 2, 120.0], [""DG"", 2, 177.0], [""OC"", 1, 10.0], [""WY"", 1, 0.5], [""BAK"", 1, 166.0], [""OA"", 1, 25.0], [""AA"", 1, 25.0], [""MAA"", 1, 50.0], [""AF"", 1, 20.0]]"
2053,Spain,"Coffee with milk, ham sandwich and plum",nan,Breakfast,Y,Y,Y,Y,"[[""17-153"", ""12-524""], [""11-980"", ""19-496""], [""14-225""]]","[[""PAC"", ""BC""], [""AF"", ""MAA""], [""FA""]]",367.4,24.489999999999995,6.91,55.260000000000005,3.56,431.8,3.1900000000000004,68.30000000000001,"[2006, 2020, 2105]","[[50.0, 200.0], [100.0, 60.0], [130.0]]","[[""PAC"", 1, 50.0], [""BC"", 1, 200.0], [""AF"", 1, 100.0], [""MAA"", 1, 60.0], [""FA"", 1, 130.0]]"
2054,Spain,"Tomato soup, galic rabbit and pears in wine",nan,Lunch,N,N,Y,Y,"[[""17-795""], [""19-623""], [""14-321"", ""17-752"", ""17-063"", ""13-874""]]","[[""WAA""], [""MR""], [""FA"", ""QE"", ""SC"", ""H""]]",700.52,31.738999999999997,23.023600000000002,64.764,7.5993,108.596,4.58596,58.388,"[2092, 2095, 2130]","[[300.0], [250.0], [220.0, 167.0, 25.0, 0.3]]","[[""WAA"", 1, 300.0], [""MR"", 1, 250.0], [""FA"", 1, 220.0], [""QE"", 1, 167.0], [""SC"", 1, 25.0], [""H"", 1, 0.3]]"
2055,Spain,Cream cheese and honey toast,nan,Snack,Y,Y,Y,Y,"[[""11-982"", ""17-050"", ""12-539""]]","[[""AF"", ""SC"", ""BL""]]",274.46,12.628,5.46,46.721999999999994,4.919999999999999,154.14,1.766,41.24,[2151],"[[60.0, 20.0, 62.0]]","[[""AF"", 1, 60.0], [""SC"", 1, 20.0], [""BL"", 1, 62.0]]"
2056,Spain,"Vegetable hamburguer, grilled potatoes and melon",nan,Dinner,Y,Y,Y,Y,"[[""15-657"", ""11-969""], [""13-620"", ""13-244"", ""17-038"", ""13-893"", ""17-367""], [""14-355""]]","[[""DR"", ""AF""], [""DAM"", ""DG"", ""OC"", ""H"", ""WY""], [""FA""]]",798.37,19.626,38.729,99.25399999999999,4.321,300.07,3.0778,49.57,"[2090, 2063, 2100]","[[110.0, 75.0], [150.0, 4.0, 20.0, 2.0, 0.6], [200.0]]","[[""DR"", 1, 110.0], [""AF"", 1, 75.0], [""DAM"", 1, 150.0], [""DG"", 1, 4.0], [""OC"", 1, 20.0], [""H"", 1, 2.0], [""WY"", 1, 0.6], [""FA"", 1, 200.0]]"
2057,Spain,"Coffee, olive oil toast and scrambled eggs",nan,Breakfast,Y,Y,Y,Y,"[[""17-153""], [""11-982"", ""17-038"", ""17-367""], [""12-937"", ""17-038"", ""17-367""]]","[[""PAC""], [""AF"", ""OC"", ""WY""], [""CA"", ""OC"", ""WY""]]",504.86,19.616,36.11,27.209999999999997,4.51,118.54,3.5211000000000006,75.12,"[2007, 2010, 2017]","[[50.0], [55.0, 15.0, 0.4], [106.0, 10.0, 0.4]]","[[""PAC"", 1, 50.0], [""AF"", 1, 55.0], [""OC"", 2, 25.0], [""WY"", 2, 0.8], [""CA"", 1, 106.0]]"
2058,Spain,"Green salad, cuttlefish meatballs and yogurt",nan,Lunch,Y,Y,Y,Y,"[[""15-648"", ""17-038"", ""17-367""], [""16-254"", ""19-613"", ""13-590"", ""17-038"", ""17-367""], [""12-184""]]","[[""DR"", ""OC"", ""WY""], [""JM"", ""MR"", ""DG"", ""OC"", ""WY""], [""BNE""]]",716.36,31.927000000000003,50.738,35.044,6.2010000000000005,420.36,4.731400000000001,68.78,"[2145, 2034, 2012]","[[80.0, 20.0, 0.5], [66.0, 110.0, 27.0, 18.0, 0.6], [125.0]]","[[""DR"", 1, 80.0], [""OC"", 2, 38.0], [""WY"", 2, 1.1], [""JM"", 1, 66.0], [""MR"", 1, 110.0], [""DG"", 1, 27.0], [""BNE"", 1, 125.0]]"
2059,Spain,Peach and walnuts,nan,Snack,N,N,Y,Y,"[[""14-312""], [""14-879""]]","[[""FA""], [""GA""]]",266.4,6.21,20.75,14.59,0,40.2,1.67,25.8,"[2175, 2147]","[[200.0], [30.0]]","[[""FA"", 1, 200.0], [""GA"", 1, 30.0]]"
2060,Spain,Vegetables lasagna and grapes,nan,Dinner,Y,Y,Y,Y,"[[""15-188""], [""14-351""]]","[[""DR""], [""FA""]]",486.2,18.060000000000002,16.459999999999997,71.84,2.34,312,3.564,38.8,"[2097, 2109]","[[350.0], [180.0]]","[[""DR"", 1, 350.0], [""FA"", 1, 180.0]]"
2061,Spain,Oat porridge and peach,nan,Breakfast,Y,Y,Y,Y,"[[""12-320"", ""11-792""], [""14-312""]]","[[""BAK"", ""AI""], [""FA""]]",280,10.950000000000001,9.825,39.35,2.125,566,4.235,50.5,"[2013, 2175]","[[200.0, 25.0], [200.0]]","[[""BAK"", 1, 200.0], [""AI"", 1, 25.0], [""FA"", 1, 200.0]]"
2062,Spain,"Tuna salad, roasted aubergines and melon",nan,Lunch,N,N,Y,Y,"[[""15-648"", ""16-417"", ""13-517"", ""14-386"", ""17-038"", ""17-367""], [""13-161"", ""17-038"", ""17-367"", ""13-881""], [""14-355""]]","[[""DR"", ""JC"", ""DG"", ""FA"", ""OC"", ""WY""], [""DG"", ""OC"", ""WY"", ""H""], [""FA""]]",553.79,18.525199999999998,46.8853,15.940000000000001,3.8186,71.16999999999999,2.3552999999999997,101.21000000000001,"[2152, 2157, 2100]","[[70.0, 56.0, 90.0, 40.0, 20.0, 0.5], [200.0, 15.0, 0.5, 0.3], [200.0]]","[[""DR"", 1, 70.0], [""JC"", 1, 56.0], [""DG"", 2, 290.0], [""FA"", 2, 240.0], [""OC"", 2, 35.0], [""WY"", 2, 1.0], [""H"", 1, 0.3]]"
2063,Spain,Pancakes and orange juice,nan,Snack,Y,Y,Y,Y,"[[""11-1142""], [""14-369""]]","[[""AS""], [""FC""]]",453.6,10.77,14.55,74.52000000000001,1.5,195.9,1.815,76.6,"[2023, 2026]","[[150.0], [220.0]]","[[""AS"", 1, 150.0], [""FC"", 1, 220.0]]"
2064,Spain,"Pea soup, grilled sardines and yogurt with fruits",nan,Dinner,N,N,Y,Y,"[[""16-401"", ""17-367""], [""13-527"", ""13-489"", ""13-499"", ""17-038"", ""17-367""], [""12-184"", ""14-325"", ""14-318"", ""14-381""]]","[[""JC"", ""WY""], [""DF"", ""DAM"", ""DG"", ""OC"", ""WY""], [""BNE"", ""FA"", ""FA"", ""FA""]]",937.1,79.617,33.68300000000001,84.238,14.133999999999999,485.3,8.499,160.61,"[2148, 2075, 2015]","[[300.0, 0.5], [150.0, 150.0, 27.0, 10.0, 0.5], [125.0, 18.0, 80.0, 100.0]]","[[""JC"", 1, 300.0], [""WY"", 2, 1.0], [""DF"", 1, 150.0], [""DAM"", 1, 150.0], [""DG"", 1, 27.0], [""OC"", 1, 10.0], [""BNE"", 1, 125.0], [""FA"", 1, 18.0]]"
2066,Spain,"Roast chicken, grilled potatoes and orange",nan,Lunch,Y,Y,N,N,"[[""18-345"", ""17-038"", ""13-499"", ""13-892"", ""17-367""], [""13-620"", ""13-244"", ""17-038"", ""13-893"", ""17-367""], [""14-360""]]","[[""MCA"", ""OC"", ""DG"", ""H"", ""WY""], [""DAM"", ""DG"", ""OC"", ""H"", ""WY""], [""FA""]]",800.09,43.138000000000005,51.593,43.569,3.9120000000000004,94.93,2.4056,86.41,"[2036, 2063, 2120]","[[150.0, 20.0, 27.0, 3.0, 0.6], [150.0, 4.0, 20.0, 2.0, 0.6], [225.0]]","[[""MCA"", 1, 150.0], [""OC"", 2, 40.0], [""DG"", 2, 31.0], [""H"", 2, 5.0], [""WY"", 2, 1.2], [""DAM"", 1, 150.0], [""FA"", 1, 225.0]]"
2067,Spain,Banana,nan,Snack,Y,Y,Y,Y,"[[""14-347""]]","[[""FA""]]",81.6,1.28,0,20.48,1.44,6.4,0.272,14.4,[2098],[[160.0]],"[[""FA"", 1, 160.0]]"
2068,Spain,Chickpeas with spinach and greek yogurt,nan,Dinner,Y,Y,N,N,"[[""13-074"", ""13-458"", ""50-1173"", ""13-244"", ""11-977"", ""17-038"", ""17-367""], [""12-555""]]","[[""DB"", ""DG"", ""WCN"", ""DG"", ""AF"", ""OC"", ""WY""], [""BN""]]",727.4200000000001,34.821,36.854,68.667,1.015,655.06,8.8,282.8,"[2058, 2154]","[[80.0, 200.0, 45.0, 4.0, 35.0, 15.0, 0.5], [125.0]]","[[""DB"", 1, 80.0], [""DG"", 1, 200.0], [""WCN"", 1, 45.0], [""AF"", 1, 35.0], [""OC"", 1, 15.0], [""WY"", 1, 0.5], [""BN"", 1, 125.0]]"
2069,Spain,Coffee with vegetable milk and avocado toast,nan,Breakfast,Y,Y,Y,Y,"[[""17-153"", ""12-524""], [""11-1136"", ""14-387"", ""17-038"", ""17-367""]]","[[""PAC"", ""BC""], [""AF"", ""FA"", ""OC"", ""WY""]]",433.27,11.547,29.694999999999997,31.941999999999997,6.284,383.37,2.8165,62.43,"[2006, 2016]","[[50.0, 200.0], [55.0, 84.0, 15.0, 0.5]]","[[""PAC"", 1, 50.0], [""BC"", 1, 200.0], [""AF"", 1, 55.0], [""FA"", 1, 84.0], [""OC"", 1, 15.0], [""WY"", 1, 0.5]]"
2070,Spain,"Caprese salad, squid with ink and pear",nan,Lunch,Y,Y,Y,Y,"[[""12-360"", ""13-517"", ""13-804"", ""17-038"", ""17-367""], [""16-263"", ""13-244"", ""13-499"", ""13-844"", ""17-367""], [""14-361""]]","[[""BL"", ""DG"", ""H"", ""OC"", ""WY""], [""JM"", ""DG"", ""DG"", ""H"", ""WY""], [""FA""]]",611.8499999999999,47.300999999999995,34.157,30.820999999999998,7.494,353.36,2.441,110.47,"[2091, 2076, 2099]","[[75.0, 230.0, 5.0, 15.0, 0.5], [200.0, 4.0, 27.0, 2.0, 0.5], [200.0]]","[[""BL"", 1, 75.0], [""DG"", 2, 234.0], [""H"", 2, 7.0], [""OC"", 1, 15.0], [""WY"", 2, 1.0], [""JM"", 1, 200.0], [""FA"", 1, 200.0]]"
2071,Spain,Yogurt and mied dried fruits,nan,Snack,Y,Y,Y,Y,"[[""12-184""], [""14-087""]]","[[""BNE""], [""FA""]]",179.15,7.8149999999999995,3.87,30.179999999999996,0,271.9,0.785,27,"[2012, 2113]","[[125.0], [30.0]]","[[""BNE"", 1, 125.0], [""FA"", 1, 30.0]]"
2072,Spain,"Mushroom soup, ham croquettes and cranberries",nan,Dinner,Y,Y,Y,Y,"[[""13-505"", ""13-499"", ""13-624"", ""17-038"", ""17-367""], [""12-320"", ""13-499"", ""17-685"", ""11-886"", ""19-496"", ""11-1137"", ""12-937""], [""14-073""]]","[[""DG"", ""DG"", ""DG"", ""OC"", ""WY""], [""BAK"", ""DG"", ""OA"", ""AA"", ""MAA"", ""AF"", ""CA""], [""FA""]]",709.11,24.637,47.558,48.723,5.888,319.24999999999994,3.4333,149.25,"[2069, 2056, 2103]","[[250.0, 27.0, 50.0, 10.0, 0.5], [166.0, 27.0, 25.0, 25.0, 50.0, 20.0, 15.0], [100.0]]","[[""DG"", 2, 277.0], [""OC"", 1, 10.0], [""WY"", 1, 0.5], [""BAK"", 1, 166.0], [""OA"", 1, 25.0], [""AA"", 1, 25.0], [""MAA"", 1, 50.0], [""AF"", 1, 20.0], [""CA"", 1, 15.0], [""FA"", 1, 100.0]]"
2073,Spain,Oat porridge and banana,nan,Breakfast,Y,Y,Y,Y,"[[""12-320"", ""11-792""], [""14-347""]]","[[""BAK"", ""AI""], [""FA""]]",301.6,10.43,9.625,46.230000000000004,3.565,560.4,3.707,58.9,"[2013, 2098]","[[200.0, 25.0], [160.0]]","[[""BAK"", 1, 200.0], [""AI"", 1, 25.0], [""FA"", 1, 160.0]]"
2074,Spain,"Beek fricando, roasted vegetables and tangerine",nan,Lunch,Y,Y,Y,Y,"[[""18-016"", ""13-505"", ""13-499"", ""13-517"", ""13-244"", ""14-897"", ""11-886"", ""17-367"", ""17-038""], [""13-499"", ""13-318"", ""13-524"", ""13-161"", ""13-627"", ""17-038"", ""17-367""], [""14-327""]]","[[""MAC"", ""DG"", ""DG"", ""DG"", ""DG"", ""GA"", ""AA"", ""WY"", ""OC""], [""DG"", ""DG"", ""DG"", ""DG"", ""DG"", ""OC"", ""WY""], [""FA""]]",800.92,45.711000000000006,55.041000000000004,32.692,7.159,137.09,6.288900000000001,252.87,"[2047, 2044, 2132]","[[175.0, 120.0, 50.0, 90.0, 4.0, 5.0, 5.0, 0.7, 20.0], [27.0, 50.0, 50.0, 150.0, 100.0, 20.0, 0.6], [115.0]]","[[""MAC"", 1, 175.0], [""DG"", 2, 147.0], [""GA"", 1, 5.0], [""AA"", 1, 5.0], [""WY"", 2, 1.2999999999999998], [""OC"", 2, 40.0], [""FA"", 1, 115.0]]"
2075,Spain,Roasted apple and pistachio nuts,nan,Snack,Y,Y,Y,Y,"[[""14-342""], [""14-841""]]","[[""FA""], [""GA""]]",153.25,2.775,8.225,18.25,3,19.75,0.605,8,"[2115, 2176]","[[150.0], [25.0]]","[[""FA"", 1, 150.0], [""GA"", 1, 25.0]]"
2096,Spain,"Onion soup, hamburguer and whipped cheese with fruit",nan,Dinner,Y,Y,N,N,"[[""17-794""], [""19-492"", ""11-969""], [""12-174"", ""14-347"", ""14-393""]]","[[""WAA""], [""MBG"", ""AF""], [""BL"", ""FA"", ""FA""]]",785.25,40.089999999999996,35.525000000000006,82.36,8.785,269.05,4.063,84.4,"[2066, 2089, 2114]","[[350.0], [100.0, 75.0], [75.0, 80.0, 20.0]]","[[""WAA"", 1, 350.0], [""MBG"", 1, 100.0], [""AF"", 1, 75.0], [""BL"", 1, 75.0], [""FA"", 1, 80.0]]"
2076,Spain,"Chickpeas with octopus, thyme soup and skimmed yogurt",nan,Dinner,Y,Y,Y,Y,"[[""13-074"", ""16-259"", ""13-499"", ""13-244"", ""50-1173"", ""17-038"", ""17-367""], [""13-893"", ""17-377"", ""11-981"", ""17-367""], [""12-379""]]","[[""DB"", ""JM"", ""DG"", ""DG"", ""WCN"", ""OC"", ""WY""], [""H"", ""WY"", ""AF"", ""WY""], [""BN""]]",783.12,57.38600000000001,27.031,82.987,7.519000000000001,613.3100000000001,8.11,218.47,"[2064, 2126, 2133]","[[80.0, 150.0, 27.0, 4.0, 45.0, 15.0, 0.5], [25.0, 300.0, 55.0, 0.5], [125.0]]","[[""DB"", 1, 80.0], [""JM"", 1, 150.0], [""DG"", 1, 27.0], [""WCN"", 1, 45.0], [""OC"", 1, 15.0], [""WY"", 2, 300.5], [""H"", 1, 25.0], [""AF"", 1, 55.0], [""BN"", 1, 125.0]]"
2077,Spain,Coffee with milk and cheese and tomato toast,nan,Breakfast,Y,Y,Y,Y,"[[""17-156""], [""11-980"", ""13-517"", ""12-539"", ""17-038"", ""17-367""]]","[[""PAC""], [""AF"", ""DG"", ""BL"", ""OC"", ""WY""]]",284.6,10.42,14.82,29.53,1.875,198.64,1.2662000000000002,38.5,"[2005, 2173]","[[225.0], [55.0, 50.0, 50.0, 10.0, 0.4]]","[[""PAC"", 1, 225.0], [""AF"", 1, 55.0], [""DG"", 1, 50.0], [""BL"", 1, 50.0], [""OC"", 1, 10.0], [""WY"", 1, 0.4]]"
2078,Spain,"Fish rice, pickled carrots and macedonia",nan,Lunch,Y,Y,Y,Y,"[[""11-861"", ""16-263"", ""16-248"", ""50-1173"", ""13-244"", ""17-367"", ""13-524""], [""13-496"", ""17-339""], [""14-333""]]","[[""AC"", ""JM"", ""JK"", ""WCN"", ""DG"", ""WY"", ""DG""], [""DG"", ""WY""], [""FA""]]",681.27,42.346,6.694,119.97699999999998,5.88,172.16000000000003,3.547,85.15,"[2059, 2116, 2107]","[[90.0, 150.0, 60.0, 30.0, 4.0, 0.5, 45.0], [100.0, 20.0], [200.0]]","[[""AC"", 1, 90.0], [""JM"", 1, 150.0], [""JK"", 1, 60.0], [""WCN"", 1, 30.0], [""DG"", 2, 104.0], [""WY"", 2, 20.5], [""FA"", 1, 200.0]]"
2079,Spain,Fresh cheese and quince sweet,nan,Snack,Y,Y,N,N,"[[""12-539""], [""14-241"", ""17-063"", ""17-377"", ""14-277""]]","[[""BL""], [""FA"", ""SC"", ""WY"", ""PE""]]",397.95,7.59,4.67,86.69500000000001,0,126.75,0.66,17.8,"[2121, 2163]","[[75.0], [170.0, 70.0, 170.0, 10.0]]","[[""BL"", 1, 75.0], [""FA"", 1, 170.0], [""SC"", 1, 70.0], [""WY"", 1, 170.0], [""PE"", 1, 10.0]]"
2080,Spain,"Sauteed artichokes with ham, roasted chicken wings and pomegranate",nan,Dinner,Y,Y,N,N,"[[""13-153"", ""19-496"", ""13-499"", ""17-367"", ""17-038""], [""18-296"", ""17-038"", ""17-367""], [""14-227""]]","[[""DG"", ""MAA"", ""DG"", ""WY"", ""OC""], [""MCA"", ""OC"", ""WY""], [""FA""]]",700.85,47.86,49.126999999999995,22.41,0.6540000000000001,155.40000000000003,4.274,232.37,"[2071, 2187, 2144]","[[300.0, 60.0, 27.0, 0.5, 15.0], [200.0, 15.0, 0.5], [150.0]]","[[""DG"", 1, 300.0], [""MAA"", 1, 60.0], [""WY"", 2, 1.0], [""OC"", 2, 30.0], [""MCA"", 1, 200.0], [""FA"", 1, 150.0]]"
2081,Spain,"Infusion, vegetable drink glass and whipped cheese with fruits",nan,Breakfast,Y,Y,Y,Y,"[[""17-172""], [""12-174"", ""14-347"", ""14-393""], [""13-145""]]","[[""PAC""], [""BL"", ""FA"", ""FA""], [""DG""]]",489.75,18.715,34.400000000000006,28.06,1.26,188.55,2.403,136.9,"[2150, 2114, 2009]","[[250.0], [75.0, 80.0, 20.0], [225.0]]","[[""PAC"", 1, 250.0], [""BL"", 1, 75.0], [""FA"", 1, 80.0], [""DG"", 1, 225.0]]"
2082,Spain,"Trinxat, rabbit with mushrooms and eggs custard",nan,Lunch,Y,Y,N,N,"[[""13-510"", ""13-489"", ""18-557"", ""17-038"", ""17-367""], [""18-387"", ""13-505"", ""13-499"", ""19-650"", ""17-752"", ""17-038"", ""17-367"", ""13-806""], [""12-573""]]","[[""DG"", ""DAM"", ""MAG"", ""OC"", ""WY""], [""MEC"", ""DG"", ""DG"", ""MAA"", ""QE"", ""OC"", ""WY"", ""H""], [""BR""]]",1192.2800000000002,79.869,72.7525,52.102999999999994,12.725,331.48,5.7251,182.425,"[2042, 2128, 2110]","[[200.0, 150.0, 50.0, 15.0, 0.6], [250.0, 100.0, 37.5, 12.0, 30.0, 20.0, 0.6, 0.5], [100.0]]","[[""DG"", 2, 300.0], [""DAM"", 1, 150.0], [""MAG"", 1, 50.0], [""OC"", 2, 35.0], [""WY"", 2, 1.2], [""MEC"", 1, 250.0], [""MAA"", 1, 12.0], [""QE"", 1, 30.0], [""H"", 1, 0.5], [""BR"", 1, 100.0]]"
2083,Spain,Orange juice and cocoa cake,nan,Snack,Y,Y,Y,Y,"[[""14-369""], [""11-1046""]]","[[""FC""], [""AN""]]",335.4,5.7,14.46,48.6,0,64.19999999999999,1.7400000000000002,68.8,"[2026, 2019]","[[220.0], [60.0]]","[[""FC"", 1, 220.0], [""AN"", 1, 60.0]]"
2084,Spain,"Catalan spinach, lemon sole papillote and kiwi",nan,Dinner,Y,Y,N,N,"[[""13-572"", ""13-499"", ""14-393"", ""14-839"", ""17-038"", ""17-367""], [""16-496"", ""13-318"", ""13-499"", ""17-038"", ""17-367""], [""14-373""]]","[[""DG"", ""DG"", ""FA"", ""GA"", ""OC"", ""WY""], [""JA"", ""DG"", ""DG"", ""OC"", ""WY""], [""FA""]]",687.0500000000001,60.580000000000005,37.528999999999996,28.259999999999998,5.458,533.4000000000001,6.926000000000001,381.5400000000001,"[2050, 2082, 2102]","[[240.0, 27.0, 10.0, 10.0, 15.0, 0.5], [300.0, 40.0, 27.0, 10.0, 0.5], [200.0]]","[[""DG"", 2, 280.0], [""FA"", 2, 210.0], [""GA"", 1, 10.0], [""OC"", 2, 25.0], [""WY"", 2, 1.0], [""JA"", 1, 300.0]]"
2085,Spain,Coffee with milk and tuna sandwich,nan,Breakfast,Y,Y,Y,Y,"[[""17-156""], [""11-980"", ""16-417""]]","[[""PAC""], [""AF"", ""JC""]]",323.79,23.249,6.084000000000001,47.225,2.5,216.91,2.4914,28.93,"[2005, 2024]","[[225.0], [100.0, 56.0]]","[[""PAC"", 1, 225.0], [""AF"", 1, 100.0], [""JC"", 1, 56.0]]"
2086,Spain,"Blue cheese endives, stewed lentils and red fruits macedonia",nan,Lunch,Y,Y,N,N,"[[""13-240"", ""12-354"", ""14-887"", ""17-038"", ""17-367"", ""14-366""], [""17-808""], [""14-324"", ""14-073"", ""14-375"", ""14-388""]]","[[""DG"", ""BL"", ""GA"", ""OC"", ""WY"", ""F""], [""WAA""], [""FA"", ""FA"", ""FA"", ""FA""]]",680.85,26.675499999999996,43.9815,47.944,4.789999999999999,338.04,7.2892,175.105,"[2085, 2153, 2106]","[[50.0, 37.5, 36.0, 10.0, 0.4, 40.0], [250.0], [50.0, 30.0, 30.0, 30.0]]","[[""DG"", 1, 50.0], [""BL"", 1, 37.5], [""GA"", 1, 36.0], [""OC"", 1, 10.0], [""WY"", 1, 0.4], [""F"", 1, 40.0], [""WAA"", 1, 250.0], [""FA"", 1, 50.0]]"
2087,Spain,"Vegetal yogurt, cereals and tangerine",nan,Snack,Y,Y,Y,Y,"[[""12-609""], [""11-763""], [""14-327""]]","[[""BN""], [""AI""], [""FA""]]",231.3,7.925,3.39,45.169999999999995,6.6499999999999995,190.79999999999998,4.739,148.05,"[2118, 2112, 2132]","[[125.0], [30.0], [115.0]]","[[""BN"", 1, 125.0], [""AI"", 1, 30.0], [""FA"", 1, 115.0]]"
2088,Spain,"Roasted vegetables, sausage with beans and rice puding",nan,Dinner,Y,Y,Y,Y,"[[""15-621"", ""17-038"", ""17-367""], [""13-087"", ""19-510"", ""17-038""], [""12-608"", ""13-874""]]","[[""DR"", ""OC"", ""WY""], [""DB"", ""MI"", ""OC""], [""BR"", ""H""]]",919.4000000000001,27.76,58.965999999999994,74.69,7.455500000000001,414.65999999999997,7.2931,22.53,"[2167, 2041, 2168]","[[180.0, 15.0, 0.5], [200.0, 40.0, 15.0], [130.0, 0.5]]","[[""DR"", 1, 180.0], [""OC"", 2, 30.0], [""WY"", 1, 0.5], [""DB"", 1, 200.0], [""MI"", 1, 40.0], [""BR"", 1, 130.0], [""H"", 1, 0.5]]"
2089,Spain,"Coffee, apple and milk and bread porridge",nan,Breakfast,Y,Y,Y,Y,"[[""17-153""], [""14-319""], [""12-596"", ""11-1145"", ""17-063""]]","[[""PAC""], [""FA""], [""BAK"", ""AF"", ""SC""]]",403.8,13.16,10.74,67.76,3.3200000000000003,374,0.8920000000000001,31.6,"[2007, 2001, 2129]","[[50.0], [180.0], [250.0, 40.0, 15.0]]","[[""PAC"", 1, 50.0], [""FA"", 1, 180.0], [""BAK"", 1, 250.0], [""AF"", 1, 40.0], [""SC"", 1, 15.0]]"
2090,Spain,"Chickpeas with spinach, boiled egg, cheese and orange",nan,Lunch,Y,Y,N,N,"[[""13-074"", ""13-458"", ""50-1173"", ""13-244"", ""11-977"", ""17-038"", ""17-367""], [""12-941""], [""12-526""], [""14-360""]]","[[""DB"", ""DG"", ""WCN"", ""DG"", ""AF"", ""OC"", ""WY""], [""CA""], [""BL""], [""FA""]]",785.4200000000001,50.105999999999995,33.464,75.98700000000001,3.715,849.31,9.120000000000001,318.65000000000003,"[2058, 2188, 2189, 2120]","[[80.0, 200.0, 45.0, 4.0, 35.0, 15.0, 0.5], [75.0], [30.0], [225.0]]","[[""DB"", 1, 80.0], [""DG"", 1, 200.0], [""WCN"", 1, 45.0], [""AF"", 1, 35.0], [""OC"", 1, 15.0], [""WY"", 1, 0.5], [""CA"", 1, 75.0], [""BL"", 1, 30.0], [""FA"", 1, 225.0]]"
2091,Spain,Pomegranate and mixed roasted nuts,nan,Snack,Y,Y,N,N,"[[""14-227""], [""14-880""]]","[[""FA""], [""GA""]]",223.8,8.49,14.88,15.030000000000001,0,40.2,1.629,27.9,"[2144, 2111]","[[150.0], [30.0]]","[[""FA"", 1, 150.0], [""GA"", 1, 30.0]]"
2092,Spain,"Pumpkin soup, sardines and macedonia",nan,Dinner,Y,Y,N,N,"[[""13-326"", ""13-499"", ""14-820"", ""17-367"", ""13-879""], [""16-466"", ""17-038"", ""17-367"", ""13-844""], [""12-176"", ""17-050""]]","[[""DG"", ""DG"", ""GA"", ""WY"", ""H""], [""JA"", ""OC"", ""WY"", ""H""], [""BL"", ""SC""]]",607.48,58.274100000000004,29.9589,27.704,1.1349,303.529,1.99814,51.949,"[2067, 2052, 2108]","[[250.0, 50.0, 30.0, 0.5, 0.1], [200.0, 20.0, 0.5, 2.0], [70.0, 20.0]]","[[""DG"", 1, 250.0], [""GA"", 1, 30.0], [""WY"", 2, 1.0], [""H"", 2, 2.1], [""JA"", 1, 200.0], [""OC"", 1, 20.0], [""BL"", 1, 70.0], [""SC"", 1, 20.0]]"
2093,Spain,Infusion and butter and jam toast,nan,Breakfast,Y,Y,Y,Y,"[[""17-172""], [""11-1001"", ""17-073"", ""17-655""]]","[[""PAC""], [""AF"", ""SC"", ""OA""]]",308.8,5.515,12.965,45.285000000000004,1.65,127.85000000000001,1.3685,19,"[2150, 2011]","[[250.0], [55.0, 20.0, 15.0]]","[[""PAC"", 1, 250.0], [""AF"", 1, 55.0], [""SC"", 1, 20.0], [""OA"", 1, 15.0]]"
2094,Spain,"White sauce cauliflower, garlic srimp and kiwi",nan,Lunch,Y,Y,N,N,"[[""15-717""], [""16-245"", ""13-244"", ""17-038"", ""17-367""], [""14-373""]]","[[""DR""], [""JK"", ""DG"", ""OC"", ""WY""], [""FA""]]",836.66,82.68200000000002,41.33,35.403999999999996,8.899999999999999,1212.57,7.205500000000001,194.4,"[2094, 2077, 2102]","[[350.0], [300.0, 8.0, 18.0, 0.5], [200.0]]","[[""DR"", 1, 350.0], [""JK"", 1, 300.0], [""DG"", 1, 8.0], [""OC"", 1, 18.0], [""WY"", 1, 0.5], [""FA"", 1, 200.0]]"
2095,Spain,Vegetal yogurt and olive oil toast,nan,Snack,Y,Y,Y,Y,"[[""12-609""], [""11-982"", ""17-038"", ""17-367""]]","[[""BN""], [""AF"", ""OC"", ""WY""]]",365.1,10.285,19.08,40.81,5.76,218.24,2.1692,25.3,"[2118, 2010]","[[125.0], [55.0, 15.0, 0.4]]","[[""BN"", 1, 125.0], [""AF"", 1, 55.0], [""OC"", 1, 15.0], [""WY"", 1, 0.4]]"
